seasonYear,gameString,gameDate,gameType,visitor,home,visitingTeamFinalRuns,homeTeamFinalRuns,inning,side,batterId,batter,batterHand,pitcherId,pitcher,pitcherHand,catcherId,catcher,timesFaced,batterPosition,balls,strikes,outs,manOnFirst,manOnSecond,manOnThird,endManOnFirst,endManOnSecond,endManOnThird,visitingTeamCurrentRuns,homeTeamCurrentRuns,pitchResult,pitchType,releaseVelocity,spinRate,spinDir,px,pz,szt,szb,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,paResult,runsHome,battedBallType,battedBallAngle,battedBallDistance,atbatDesc
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,1,B,462101,Elvis Andrus,R,519242,Chris Sale,L,452095,Tyler Flowers,1,SS,1,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,F,FT,94.1,2999.08,120.599,-0.149,1.898,3.25,1.5,2.774,50,5.128,-12.441,-137.307,-5.527,24.432,28.088,-17.726,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,1,B,462101,Elvis Andrus,R,519242,Chris Sale,L,452095,Tyler Flowers,1,SS,1,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,SS,SL,78.6,1156.31,294.451,-0.865,2.212,3.25,1.5,2.921,50,5.374,-6.734,-115.127,0.777,-8.353,22.898,-35.972,K,,,,,Elvis Andrus strikes out swinging.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,1,B,519048,Mitch Moreland,L,519242,Chris Sale,L,452095,Tyler Flowers,1,1B,0,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,B,SL,77.1,1396.71,293.299,1.033,1.442,3.75,1.88,3.289,50,5.35,-2.8,-113.003,-0.557,-9.992,20.224,-36.477,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,1,B,519048,Mitch Moreland,L,519242,Chris Sale,L,452095,Tyler Flowers,1,1B,1,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,F,FT,95.3,2772.84,121.072,-0.355,3.175,3.63,1.73,2.778,50,5.186,-12.781,-139.152,-2.226,22.78,26.651,-18.448,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,1,B,519048,Mitch Moreland,L,519242,Chris Sale,L,452095,Tyler Flowers,1,1B,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,SL,FT,94,2862.96,128.04,-0.797,3.056,3.72,1.73,2.652,50,5.17,-13.327,-137.227,-2.942,21.328,24.353,-15.487,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,1,B,519048,Mitch Moreland,L,519242,Chris Sale,L,452095,Tyler Flowers,1,1B,1,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,F,SL,80.6,1194.6,275.122,-1.049,2.84,3.63,1.73,2.92,50,5.403,-7.184,-117.945,1.106,-9.673,21.641,-33.041,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,1,B,519048,Mitch Moreland,L,519242,Chris Sale,L,452095,Tyler Flowers,1,1B,1,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,IP,FT,96,3296.49,113.906,0.022,1.885,3.63,1.73,2.917,50,5.069,-13.261,-140.004,-5.304,29.083,32.191,-19.283,DP,,GB,-6.93,117.93,"Mitch Moreland grounds into a double play, shortstop Alexei Ramirez to first baseman Adam LaRoche. Shin-Soo Choo out at 2nd."
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,489267,Adam Rosales,R,519242,Chris Sale,L,452095,Tyler Flowers,1,3B,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,SL,FA,88.8,2987.16,116.048,-0.79,2.674,3.42,1.41,2.633,50,5.149,-13.461,-129.582,-2.379,23.971,24.455,-20.458,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,489267,Adam Rosales,R,519242,Chris Sale,L,452095,Tyler Flowers,1,3B,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,B,CH,82.9,3151.98,108.314,-1.394,1.517,3.5,1.6,2.554,50,5.083,-14.613,-120.66,-3.42,24.887,25.429,-23.937,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,489267,Adam Rosales,R,519242,Chris Sale,L,452095,Tyler Flowers,1,3B,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,IP,FT,93,3128.43,102.531,0.062,1.778,3.44,1.6,2.775,50,5.094,-12.6,-135.795,-4.036,28.585,31.641,-25.821,S,,LD,-5.67,288.55,Adam Rosales singles on a line drive to center fielder Adam Eaton.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,608336,Joey Gallo,L,519242,Chris Sale,L,452095,Tyler Flowers,1,DH,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,SL,SL,77,1175.01,306.232,0.202,3.344,3.44,1.53,3.125,50,5.421,-4.853,-112.826,3.815,-7.371,20.723,-37.575,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,608336,Joey Gallo,L,519242,Chris Sale,L,452095,Tyler Flowers,1,DH,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,B,SL,80.3,351.322,263.03,-1.959,1.766,3.69,1.66,2.555,50,5.37,-9.809,-117.402,-1.427,-2.822,24.199,-31.829,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,608336,Joey Gallo,L,519242,Chris Sale,L,452095,Tyler Flowers,1,DH,1,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,SL,SL,78.1,373.926,344.032,0.231,1.784,3.56,1.59,3.023,50,5.262,-6.077,-114.369,0.012,-0.811,24.532,-35.008,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,608336,Joey Gallo,L,519242,Chris Sale,L,452095,Tyler Flowers,1,DH,1,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,SS,SL,78.6,932.2,272.295,-1.006,1.621,3.63,1.66,2.591,50,5.42,-6.511,-115.025,-1.426,-7.385,22.929,-32.47,K,,,,,Joey Gallo strikes out swinging.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,1,LF,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,SL,FT,95.5,2641.43,110.013,-0.837,2.618,3.11,1.19,2.76,50,5.169,-14.229,-139.383,-2.748,23.845,31.539,-23.489,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,1,LF,0,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,SL,FT,95.6,3483.13,108.248,-0.724,1.648,3.28,1.43,2.786,50,5.099,-15.407,-139.233,-5.481,31.747,34.212,-21.707,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,1,LF,0,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,B,FT,95.8,2886.35,124.489,-0.077,4.515,3.28,1.43,2.946,50,5.2,-12.499,-139.934,1.085,22.947,32.594,-16.41,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,1,LF,1,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,F,FT,95.5,2884.67,134.534,0.079,3.62,3.28,1.43,2.771,50,5.276,-10.999,-139.594,-2.239,19.786,33.394,-12.708,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,1,LF,1,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,F,SL,78.3,1255.15,286.742,0.193,2.435,3.28,1.43,3.213,50,5.246,-4.663,-114.68,1.492,-9.501,25.226,-35.032,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,1,LF,1,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,SS,CH,84.5,2482.71,100.536,1.033,2.253,3.28,1.43,2.959,50,4.896,-8.961,-123.648,-0.619,20.803,26.213,-28.305,K,,,,,Jake Smolinski strikes out swinging.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,449786,Carlos Corporan,R,519242,Chris Sale,L,452095,Tyler Flowers,1,C,0,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,B,SL,75,953.491,275.658,-1.258,1.642,3.4,1.42,3.05,50,5.235,-7.624,-109.736,-0.124,-7.177,21.465,-32.885,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,449786,Carlos Corporan,R,519242,Chris Sale,L,452095,Tyler Flowers,1,C,1,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,SS,FT,95.4,3158.47,116.515,0.404,3.596,3.4,1.56,2.827,50,5.175,-11.609,-139.418,-0.992,27.16,28.822,-18.624,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,2,B,449786,Carlos Corporan,R,519242,Chris Sale,L,452095,Tyler Flowers,1,C,1,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,IP,CH,84.5,3136.65,105.6,0.035,2.401,3.4,1.56,2.923,50,5.043,-12.292,-123.252,-1.219,25.666,27.773,-25.008,IP_OUT,,GB,-31.03,78.35,"Carlos Corporan grounds out, third baseman Gordon Beckham to first baseman Adam LaRoche."
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,593643,Hanser Alberto,R,519242,Chris Sale,L,452095,Tyler Flowers,1,2B,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,B,CH,87.7,2797.38,112.355,0.061,3.724,3.29,1.35,2.848,50,5.245,-11.571,-128.163,0.648,22.855,26.107,-22.775,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,593643,Hanser Alberto,R,519242,Chris Sale,L,452095,Tyler Flowers,1,2B,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,SL,FT,90.8,2971.15,122.452,-0.409,2.556,3.35,1.51,2.688,50,5.2,-12.475,-132.487,-3.546,22.896,28.44,-17.615,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,593643,Hanser Alberto,R,519242,Chris Sale,L,452095,Tyler Flowers,1,2B,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,SS,FT,93.1,3028.9,120.203,-0.454,3.271,3.29,1.57,2.604,50,5.327,-12.789,-135.965,-2.211,24.533,27.818,-17.894,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,593643,Hanser Alberto,R,519242,Chris Sale,L,452095,Tyler Flowers,1,2B,1,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,FT,FT,94.2,2402.28,112.49,-0.465,3.114,3.29,1.57,2.798,50,5.208,-12.762,-137.576,-1.423,21.048,26.857,-23.46,K,,,,,Hanser Alberto strikes out on a foul tip.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,592261,Delino DeShields,R,519242,Chris Sale,L,452095,Tyler Flowers,2,CF,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,SL,CH,82.3,2666.61,103.366,-0.957,1.953,3.33,1.42,2.629,50,5.163,-13.034,-120.01,-1.916,21.461,22.25,-27.075,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,592261,Delino DeShields,R,519242,Chris Sale,L,452095,Tyler Flowers,2,CF,0,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,0,IP,FT,93.8,2982.12,128.663,-0.942,2.529,3.33,1.46,2.742,50,5.232,-14.018,-136.838,-4.6,21.963,30.111,-14.602,D,,GB,-56.61,160.9,Delino DeShields doubles (6) on a ground ball to third baseman Gordon Beckham.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,425783,Shin-Soo Choo,L,519242,Chris Sale,L,452095,Tyler Flowers,2,RF,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6,0,SL,SL,77.4,1501.1,277.91,-0.285,3.474,3.18,1.48,2.943,50,5.553,-4.58,-113.423,2.955,-11.624,23.173,-33.789,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,425783,Shin-Soo Choo,L,519242,Chris Sale,L,452095,Tyler Flowers,2,RF,0,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6,0,B,FT,94.4,2552.66,118.222,0.475,4.255,3.23,1.48,2.956,50,5.286,-10.698,-138.072,0.967,21.406,28.812,-20.686,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,425783,Shin-Soo Choo,L,519242,Chris Sale,L,452095,Tyler Flowers,2,RF,1,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6,0,F,SL,77.7,1197.95,290.266,-0.917,1.892,3.18,1.48,2.903,50,5.37,-6.555,-113.773,0.171,-8.813,23.73,-35.428,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,425783,Shin-Soo Choo,L,519242,Chris Sale,L,452095,Tyler Flowers,2,RF,1,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6,0,BID,SL,65.9,1699.98,139.949,0.09,-1.573,3.23,1.48,2.254,50,5.474,-6.048,-96.205,-7.428,7.254,10.749,-23.545,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,425783,Shin-Soo Choo,L,519242,Chris Sale,L,452095,Tyler Flowers,2,RF,2,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6,0,B,FT,95.5,2752.65,125.859,0.106,3.998,3.2,1.48,2.618,50,5.302,-10.824,-139.711,-0.583,21.484,31.042,-16.646,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,425783,Shin-Soo Choo,L,519242,Chris Sale,L,452095,Tyler Flowers,2,RF,3,2,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,B,FT,95.7,2828.31,122.645,1.455,3.869,3.18,1.36,2.951,50,5.152,-8.292,-140.051,-0.414,22.99,29.249,-17.446,BB,,,,,Shin-Soo Choo walks.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,462101,Elvis Andrus,R,519242,Chris Sale,L,452095,Tyler Flowers,2,SS,0,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,SS,CH,82.6,2600.25,98.912,0.29,1.387,3.25,1.5,2.867,50,4.834,-10.621,-120.621,-2.138,21.358,24.08,-28.825,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,462101,Elvis Andrus,R,519242,Chris Sale,L,452095,Tyler Flowers,2,SS,0,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,B,FT,94,2347.14,119.541,-1.337,3.145,3.59,1.5,2.556,50,5.336,-14.106,-137.14,-2.012,19.303,30.256,-21.235,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,462101,Elvis Andrus,R,519242,Chris Sale,L,452095,Tyler Flowers,2,SS,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,F,FT,93.6,2986.23,123.162,-0.074,2.955,3.25,1.5,2.928,50,5.151,-12.464,-136.653,-2.815,23.547,29.977,-16.788,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,462101,Elvis Andrus,R,519242,Chris Sale,L,452095,Tyler Flowers,2,SS,1,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,F,FT,96.1,2769.63,126.299,-0.879,3.602,3.25,1.5,2.579,50,5.38,-13.505,-140.276,-2.023,21.583,27.743,-16.321,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,462101,Elvis Andrus,R,519242,Chris Sale,L,452095,Tyler Flowers,2,SS,1,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,B,FT,93.6,2749.54,121.842,1.694,3.378,3.28,1.5,2.87,50,5.215,-7.254,-137.08,-1.61,22.07,26.125,-18.468,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,462101,Elvis Andrus,R,519242,Chris Sale,L,452095,Tyler Flowers,2,SS,2,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,F,SL,77.8,420.216,292.041,-0.46,1.735,3.25,1.5,3.002,50,5.371,-7.093,-113.9,-0.721,-3.058,21.673,-33.412,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,462101,Elvis Andrus,R,519242,Chris Sale,L,452095,Tyler Flowers,2,SS,2,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,IP,CH,82.4,2753.92,99.184,0.263,1.742,3.25,1.5,2.878,50,5.049,-10.959,-120.412,-1.838,22.564,24.248,-28.526,IP_OUT,,LD,35.29,96.81,Elvis Andrus lines out to first baseman Adam LaRoche.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,519048,Mitch Moreland,L,519242,Chris Sale,L,452095,Tyler Flowers,2,1B,0,0,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,SL,FT,92.7,2938.41,119.776,-0.69,2.505,3.73,1.73,2.729,50,5.233,-13.624,-135.284,-3.903,23.783,23.684,-18.567,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,3,B,519048,Mitch Moreland,L,519242,Chris Sale,L,452095,Tyler Flowers,2,1B,0,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,0,IP,SL,76.9,1006.78,283.169,-0.956,2.773,3.63,1.73,2.876,50,5.57,-6.835,-112.593,1.381,-7.608,19.126,-33.954,IP_OUT,,LD,25.17,117.53,Mitch Moreland lines out to second baseman Carlos Sanchez.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,489267,Adam Rosales,R,519242,Chris Sale,L,452095,Tyler Flowers,2,3B,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SL,FT,90.3,2717.28,112.62,0.354,2.163,3.7,1.6,2.82,50,5.124,-10.815,-131.933,-3.448,22.81,23.457,-22.67,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,489267,Adam Rosales,R,519242,Chris Sale,L,452095,Tyler Flowers,2,3B,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SS,SL,73.9,1118.56,287.41,-0.491,1.988,3.44,1.6,3.042,50,5.431,-5.696,-108.199,0.74,-7.96,18.326,-34.67,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,489267,Adam Rosales,R,519242,Chris Sale,L,452095,Tyler Flowers,2,3B,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,B,SL,77.1,788.161,291.915,-1.479,0.903,3.31,1.57,2.664,50,5.453,-7.943,-112.795,-2.384,-5.685,20.819,-34.461,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,489267,Adam Rosales,R,519242,Chris Sale,L,452095,Tyler Flowers,2,3B,1,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,B,CH,81.4,2689.41,104.405,0.852,0.312,3.44,1.6,2.961,50,4.918,-9.5,-118.937,-5.158,21.355,22.04,-26.689,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,489267,Adam Rosales,R,519242,Chris Sale,L,452095,Tyler Flowers,2,3B,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,B,SL,78.7,1365.05,277.639,1.869,2.66,3.37,1.54,3.006,50,5.508,-0.198,-115.457,0.97,-10.767,24.514,-33.618,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,489267,Adam Rosales,R,519242,Chris Sale,L,452095,Tyler Flowers,2,3B,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SS,CH,82,3120.14,102.614,1.035,2.355,3.44,1.6,2.875,50,5.14,-9.672,-119.876,-0.946,25.159,24.741,-26.544,K,,,,,Adam Rosales strikes out swinging.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,608336,Joey Gallo,L,519242,Chris Sale,L,452095,Tyler Flowers,2,DH,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SL,SL,76.3,1045.62,266.626,0.193,2.664,3.6,1.66,2.986,50,5.479,-4.304,-111.761,1.03,-8.041,22.109,-31.7,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,608336,Joey Gallo,L,519242,Chris Sale,L,452095,Tyler Flowers,2,DH,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,F,SL,76.7,555.345,334.467,0.068,1.347,3.63,1.66,2.801,50,5.335,-5.61,-112.362,-0.63,-1.854,22.755,-36.055,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,608336,Joey Gallo,L,519242,Chris Sale,L,452095,Tyler Flowers,2,DH,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SS,SL,80.3,652.486,341.295,-2.262,0.247,3.63,1.66,2.608,50,5.357,-10.857,-117.233,-3.713,-1.691,24.221,-37.168,K,,,,,Joey Gallo strikes out swinging.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,2,LF,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,B,CH,81.9,2657.97,103.307,0.942,3.066,3.04,1.23,2.928,50,5.206,-9.212,-119.81,0.667,21.361,22.993,-27.122,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,2,LF,1,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SL,CH,81.4,2537.16,105.056,0.774,2.711,3.25,1.4,2.781,50,5.176,-8.997,-119.091,-0.165,20.112,20.09,-26.764,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,2,LF,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SS,CH,83,2524.82,98.848,0.454,2.101,3.28,1.43,2.839,50,4.944,-10.07,-121.301,-0.807,20.859,22.074,-28.927,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,4,B,519295,Jake Smolinski,R,519242,Chris Sale,L,452095,Tyler Flowers,2,LF,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SS,CH,83.4,2473.73,99.421,1.842,2.275,3.28,1.43,2.987,50,5.031,-7.015,-122.103,-0.716,20.539,22.29,-28.766,K,,,,,Jake Smolinski strikes out swinging.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,5,B,449786,Carlos Corporan,R,519242,Chris Sale,L,452095,Tyler Flowers,2,C,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SL,CH,81.5,2846.22,107.194,-0.002,2.122,3.49,1.41,2.764,50,5.149,-11.235,-118.927,-1.683,22.289,24.535,-25.277,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,5,B,449786,Carlos Corporan,R,519242,Chris Sale,L,452095,Tyler Flowers,2,C,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SS,FT,92.5,3054.35,118.529,0.907,3.548,3.4,1.56,2.809,50,5.379,-9.762,-135.26,-1.38,25.019,31.842,-18.574,,,,,,
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,5,B,449786,Carlos Corporan,R,519242,Chris Sale,L,452095,Tyler Flowers,2,C,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,IP,FA,88,2876.83,120.601,-0.015,3.63,3.4,1.56,2.7,50,5.29,-11.216,-128.55,-0.441,21.941,25.826,-19.198,IP_OUT,,LD,37.23,102.25,Carlos Corporan lines out to first baseman Adam LaRoche.
2015,gid_2015_06_03_chamlb_texmlb_1,6/3/2015 20:05,REG,CWS,TEX,9,2,5,B,593643,Hanser Alberto,R,519242,Chris Sale,L,452095,Tyler Flowers,2,2B,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,SL,CH,81,2548.08,110.125,-0.002,3.315,3.37,1.46,2.71,50,5.254,-10.507,-118.318,0.857,19.512,24.059,-25.024,,,,,,
